id,customer_id,device_fingerprint,device_type,os,first_seen_at,last_seen_at,is_trusted
dev_002818,cust_003597,a25127192abc49e8,mobile,Linux,2025-07-15 19:39:12.182437,2026-05-27 01:36:27.182437,True
dev_002819,cust_003357,c0e1fb88d9d74045,desktop,Linux,2026-07-10 03:19:36.182437,2026-08-17 15:23:45.182437,True
dev_002820,cust_005935,f0ee7d9d8cbe4df7,tablet,Android,2026-08-16 05:06:49.182437,2026-08-25 13:50:07.182437,True
dev_002821,cust_007875,ce745421d50a4c3b,mobile,Android,2026-06-24 13:01:21.182437,2026-07-29 11:17:21.182437,True
dev_002822,cust_008812,c5ba2ac5847a4e3e,desktop,Linux,2025-03-05 20:50:39.182437,2026-03-20 01:07:01.182437,True
dev_002823,cust_004830,f1003764ad194ece,mobile,iOS,2025-01-21 18:57:42.182437,2026-05-17 10:46:39.182437,True
dev_002824,cust_000838,d2b83a395aab4366,mobile,Windows,2024-12-21 20:22:27.182437,2025-07-24 03:40:04.182437,True
dev_002825,cust_009362,62180c214ece4de4,mobile,Linux,2025-06-04 01:25:54.182437,2025-06-19 07:10:33.182437,True
dev_002826,cust_007328,0c9ed1c1ac0540bb,tablet,Windows,2025-06-25 12:22:16.182437,2025-07-09 18:16:41.182437,True
dev_002827,cust_001699,ff7183ff15d3497d,desktop,Linux,2025-12-17 12:40:11.182437,2026-06-15 08:56:58.182437,True
dev_002828,cust_000459,bc6b410482194826,mobile,Linux,2026-05-27 04:36:30.182437,2026-07-14 13:04:25.182437,True
dev_002829,cust_007986,2593b5bf92924383,mobile,Linux,2026-08-06 15:17:26.182437,2026-08-11 11:51:04.182437,True
dev_002830,cust_000031,c3fe6757d49f4b6d,desktop,iOS,2026-01-04 18:08:01.182437,2026-01-26 11:24:40.182437,True
dev_002831,cust_004241,87c86646e5994588,tablet,iOS,2024-10-07 06:58:26.182437,2025-09-11 17:34:21.182437,True
dev_002832,cust_003175,7622424030fc4e2f,desktop,Linux,2025-06-27 07:14:19.182437,2026-02-09 18:47:19.182437,True
dev_002833,cust_000534,11495b44d9a5446c,desktop,Android,2025-10-02 23:39:15.182437,2026-07-06 07:20:55.182437,True
dev_002834,cust_001782,6e2cad82b51f4e54,tablet,Android,2026-04-07 09:03:49.182437,2026-04-12 16:23:09.182437,True
dev_002835,cust_009199,0381a0e5ff6747fe,mobile,Windows,2026-04-08 07:49:27.182437,2026-06-30 22:32:37.182437,True
dev_002836,cust_005300,ef4f5665f0274896,mobile,Windows,2024-10-15 21:35:39.182437,2026-07-27 15:51:31.182437,True
dev_002837,cust_002853,f8c7bf7f1c07455c,tablet,macOS,2026-01-15 17:07:07.182437,2026-01-16 05:20:45.182437,True
dev_002838,cust_002853,1e94db14d9f1457b,tablet,Linux,2026-03-02 09:28:46.182437,2026-07-15 14:31:55.182437,True
dev_002839,cust_000346,3cc5d14414b346b4,tablet,macOS,2026-06-21 23:40:15.182437,2026-06-25 16:34:11.182437,True
dev_002840,cust_009733,bb8a1a949061487c,desktop,Linux,2025-06-22 21:02:28.182437,2025-12-30 03:43:38.182437,True
dev_002841,cust_007741,709771de46c34d59,desktop,Linux,2025-08-29 01:28:21.182437,2026-07-04 12:12:26.182437,True
dev_002842,cust_004120,989b7be9eb0c494f,desktop,Windows,2024-09-01 21:19:20.182437,2025-08-30 23:45:11.182437,True
dev_002843,cust_004789,201133aa00144174,tablet,iOS,2026-07-16 01:19:49.182437,2026-08-15 21:41:09.182437,True
dev_002844,cust_001167,6826d333709d43c3,desktop,Linux,2026-06-04 16:56:31.182437,2026-08-23 11:01:29.182437,True
dev_002845,cust_006632,a83f94ce85174d10,mobile,Windows,2025-03-05 04:17:11.182437,2026-03-05 03:40:08.182437,True
dev_002846,cust_001455,862eafdba5244eea,mobile,macOS,2024-09-09 05:19:23.182437,2026-01-30 20:40:49.182437,True
dev_002847,cust_003325,8978a43fd49e40f9,tablet,iOS,2025-10-14 05:50:02.182437,2025-12-15 07:19:55.182437,True
dev_002848,cust_001248,e7dc2916ef2542e2,desktop,macOS,2026-06-19 00:19:24.182437,2026-07-14 12:53:26.182437,True
dev_002849,cust_005205,5ac77dee08f34273,mobile,Android,2025-06-10 20:23:11.182437,2025-06-14 06:05:32.182437,True
dev_002850,cust_004079,1a7bdf79002d477a,mobile,Windows,2026-02-12 07:17:48.182437,2026-03-03 16:42:31.182437,True
dev_002851,cust_008028,aa37ea653e5c44aa,mobile,Linux,2026-07-26 13:30:25.182437,2026-08-22 00:57:58.182437,True
dev_002852,cust_002360,445c5d00c5204eb1,desktop,macOS,2026-08-19 06:09:14.182437,2026-08-23 05:48:29.182437,True
dev_002853,cust_002918,b706d1bb2c7b49a6,desktop,Android,2025-04-17 19:57:09.182437,2026-06-12 21:43:32.182437,True
dev_002854,cust_002918,be2d73b4dc6349de,mobile,Linux,2025-09-27 06:59:09.182437,2026-01-15 02:24:10.182437,True
dev_002855,cust_003947,0759f32db81e4d74,desktop,Windows,2025-01-15 12:45:06.182437,2025-02-03 10:53:13.182437,True
dev_002856,cust_004417,f4c7b2f5c4614215,mobile,Linux,2025-06-22 02:19:23.182437,2025-10-27 22:52:32.182437,True
dev_002857,cust_008515,6f06739a735d4c9d,desktop,iOS,2025-09-22 04:31:39.182437,2026-03-13 18:44:59.182437,True
dev_002858,cust_008515,a72412a50e55457d,desktop,Windows,2025-01-02 23:38:08.182437,2025-06-25 17:37:35.182437,True
dev_002859,cust_008305,782649e2395c49e5,mobile,Windows,2025-01-18 12:14:11.182437,2026-07-11 03:25:19.182437,True
dev_002860,cust_001720,053604df76e74e22,tablet,Windows,2024-12-15 12:41:43.182437,2025-02-10 04:52:55.182437,True
dev_002861,cust_004906,9289e7cc175d458a,desktop,iOS,2025-05-04 00:04:36.182437,2025-08-02 22:21:04.182437,True
dev_002862,cust_005729,a857bf0e3b584d9f,desktop,Android,2025-01-22 04:42:34.182437,2025-08-06 14:57:31.182437,True
dev_002863,cust_005252,d82760a0a8614071,mobile,iOS,2025-08-27 08:32:39.182437,2026-07-04 10:10:29.182437,True
dev_002864,cust_005252,eadb92700e474dee,tablet,Linux,2025-08-03 17:49:39.182437,2026-08-06 21:31:04.182437,True
dev_002865,cust_009732,a8cb9ff0b10e4bcf,desktop,iOS,2026-02-02 02:18:38.182437,2026-06-22 11:12:33.182437,True
dev_002866,cust_004165,b084345426864d3f,mobile,Linux,2024-12-01 14:04:24.182437,2026-07-04 03:45:48.182437,True
dev_002867,cust_005692,f40129b383f04eb2,mobile,Linux,2026-02-16 23:06:58.182437,2026-06-20 06:54:39.182437,True
dev_002868,cust_004574,24ed74e56e3643ab,mobile,Linux,2025-03-24 07:50:09.182437,2025-04-12 08:47:19.182437,True
dev_002869,cust_005991,233fe411f1df4331,tablet,iOS,2025-06-03 11:48:44.182437,2026-01-14 08:21:30.182437,True
dev_002870,cust_003865,8e4f76db12f2445a,mobile,iOS,2024-11-15 20:28:07.182437,2026-05-23 19:11:56.182437,True
dev_002871,cust_006891,aa7cfc9af5ac4010,mobile,macOS,2026-08-26 00:32:40.182437,2026-08-26 19:21:09.182437,True
dev_002872,cust_003211,54b965f162a44d5e,mobile,Windows,2026-01-01 14:39:17.182437,2026-05-26 17:37:17.182437,True
dev_002873,cust_003211,b18020c425a8490a,desktop,macOS,2024-10-20 09:06:53.182437,2026-01-14 05:59:39.182437,True
dev_002874,cust_000078,40f9895115754ed3,mobile,Android,2025-12-10 16:10:03.182437,2026-02-08 11:46:57.182437,True
dev_002875,cust_001063,945f2a98d35340a6,desktop,Linux,2025-08-31 00:17:12.182437,2025-10-26 11:30:20.182437,True
dev_002876,cust_007528,accb583a1b8c4c79,desktop,Linux,2026-04-30 04:08:15.182437,2026-08-19 04:39:43.182437,True
dev_002877,cust_001686,9db55905f6a94125,tablet,Windows,2026-07-23 14:22:15.182437,2026-08-14 08:24:51.182437,True
dev_002878,cust_000774,b5904ddfe85948d4,tablet,macOS,2025-02-20 09:32:48.182437,2026-06-10 13:25:36.182437,True
dev_002879,cust_004316,9379aeee11fc492f,mobile,Linux,2025-02-02 11:39:00.182437,2025-05-30 15:45:59.182437,True
dev_002880,cust_004287,cc0bca0c70ad4f59,desktop,Android,2026-02-03 13:41:56.182437,2026-04-23 15:54:02.182437,True
dev_002881,cust_004287,f8d55f4a2b1c405f,mobile,macOS,2025-12-09 21:57:19.182437,2025-12-29 19:29:27.182437,True
dev_002882,cust_009427,013e15649f21418c,desktop,Android,2025-06-09 19:01:06.182437,2026-04-25 09:19:54.182437,True
dev_002883,cust_009122,e54f855c44764aae,mobile,macOS,2026-05-20 20:05:04.182437,2026-06-05 13:21:20.182437,True
dev_002884,cust_008758,e091dc9dedee4134,desktop,iOS,2024-12-22 06:26:20.182437,2025-05-29 09:33:00.182437,True
dev_002885,cust_008758,9b17f73b44984043,mobile,Linux,2025-09-03 09:33:29.182437,2026-07-28 16:29:40.182437,True
dev_002886,cust_009275,a551f47e6b7846b0,tablet,iOS,2025-04-16 12:10:03.182437,2025-07-31 20:14:03.182437,True
dev_002887,cust_007199,be510d75c16b4794,desktop,Linux,2026-01-11 21:16:58.182437,2026-02-07 21:14:32.182437,True
dev_002888,cust_004577,f31859e99db442c0,mobile,macOS,2025-11-12 13:04:09.182437,2026-04-12 18:16:18.182437,True
dev_002889,cust_008152,d34f708fd8ab4fc7,desktop,Android,2025-11-21 04:10:46.182437,2026-05-07 10:24:03.182437,True
dev_002890,cust_008152,3b3a03519c5744e8,mobile,macOS,2025-04-16 19:41:00.182437,2026-01-13 15:07:11.182437,True
dev_002891,cust_002933,d1ae96425c744f85,tablet,Android,2026-02-06 08:52:50.182437,2026-03-11 00:10:20.182437,True
dev_002892,cust_000120,3e25ba22a8f24887,desktop,Windows,2026-01-21 16:17:29.182437,2026-05-10 09:36:01.182437,True
dev_002893,cust_008224,57d71d8323934e20,desktop,Linux,2025-06-14 08:21:03.182437,2025-09-13 11:44:27.182437,True
dev_002894,cust_000793,bbca158f13f64aec,mobile,Linux,2025-06-10 17:14:43.182437,2026-02-13 23:17:33.182437,True
dev_002895,cust_002398,61895250f1ec439f,desktop,macOS,2024-11-21 07:35:56.182437,2026-05-19 23:39:59.182437,True
dev_002896,cust_005373,542d75c2fc9b43cd,tablet,iOS,2025-02-25 12:17:11.182437,2026-04-16 08:48:49.182437,True
dev_002897,cust_001847,5936f15314e344d0,tablet,Linux,2025-08-11 12:50:35.182437,2026-03-24 08:56:08.182437,True
dev_002898,cust_001847,ec3239fb0b9646c4,desktop,Android,2025-09-04 18:01:16.182437,2025-12-06 21:37:02.182437,True
dev_002899,cust_002781,1251e4484a1441a4,mobile,Android,2026-02-03 02:34:32.182437,2026-04-21 04:30:05.182437,True
dev_002900,cust_006796,748311efefe5429d,desktop,Android,2024-09-03 20:17:56.182437,2026-05-26 08:10:37.182437,True
dev_002901,cust_002695,881129952899413b,mobile,Android,2026-05-31 07:36:36.182437,2026-08-18 05:53:22.182437,True
dev_002902,cust_007148,5244d7fccade4495,tablet,Linux,2025-02-17 04:58:20.182437,2026-04-01 02:32:49.182437,True
dev_002903,cust_002191,6beab830e4144bcf,mobile,iOS,2026-01-01 03:33:21.182437,2026-08-10 12:18:57.182437,True
dev_002904,cust_000949,89e4cf4f182448dd,mobile,Android,2025-06-25 00:43:06.182437,2026-03-03 23:53:43.182437,True
dev_002905,cust_009277,ba057a2943164ff9,tablet,Android,2024-09-18 19:19:44.182437,2025-10-08 19:05:11.182437,True
dev_002906,cust_009277,42194f3beeb24828,desktop,iOS,2024-09-10 07:23:33.182437,2024-09-29 03:27:37.182437,True
dev_002907,cust_001599,fe6ae8931787416b,desktop,Android,2026-04-25 05:10:24.182437,2026-08-09 06:58:25.182437,True
dev_002908,cust_005580,12102f6de3a64eca,desktop,macOS,2026-08-10 22:37:47.182437,2026-08-21 08:23:22.182437,True
dev_002909,cust_007776,ea302d6778154d0a,desktop,macOS,2025-10-02 20:21:23.182437,2025-10-18 10:09:28.182437,True
dev_002910,cust_005758,e155d6b6912f4b5d,desktop,Android,2026-05-21 06:56:04.182437,2026-08-04 18:23:59.182437,True
dev_002911,cust_002976,fad0b6a91d25457a,tablet,Android,2024-10-01 00:33:06.182437,2025-09-26 12:10:00.182437,True
dev_002912,cust_002976,4aeae6f72efc4220,desktop,Linux,2025-04-30 00:32:43.182437,2026-08-13 16:44:18.182437,True
dev_002913,cust_002669,bc96f0560b4a4f1e,desktop,Android,2025-07-19 18:59:57.182437,2026-06-05 19:57:32.182437,True
dev_002914,cust_002669,c3a476b495a4469c,mobile,Windows,2025-09-23 19:31:33.182437,2025-12-12 11:44:40.182437,True
dev_002915,cust_000405,45cbcd1853774e8d,mobile,Linux,2025-09-09 21:12:26.182437,2025-10-02 08:43:28.182437,True
dev_002916,cust_006346,72b2daeefddd425a,tablet,Linux,2026-06-14 15:25:37.182437,2026-06-28 22:30:24.182437,True
dev_002917,cust_000514,15f5bd1da6ab4b86,mobile,iOS,2025-02-01 01:46:14.182437,2026-04-15 07:58:17.182437,True
dev_002918,cust_004331,0b1e0e34e6dc4ea6,mobile,iOS,2025-08-21 08:36:55.182437,2026-04-14 18:09:52.182437,True
dev_002919,cust_004331,b3d8526ac95a46ca,tablet,Linux,2026-05-09 22:03:31.182437,2026-06-11 21:02:16.182437,True
dev_002920,cust_005940,d05b73adef214132,desktop,macOS,2025-04-14 14:04:41.182437,2025-05-23 17:09:08.182437,True
dev_002921,cust_001931,7af057f0cba4437c,tablet,macOS,2025-12-31 19:09:45.182437,2026-05-21 08:39:40.182437,True
dev_002922,cust_002404,6bee3ac0470048ff,tablet,macOS,2024-11-13 20:52:43.182437,2025-03-01 12:43:51.182437,True
dev_002923,cust_009273,5523cd2fd3e84f22,mobile,Linux,2024-11-17 18:46:32.182437,2025-12-16 14:06:04.182437,True
dev_002924,cust_009718,59798d005bd145ec,tablet,macOS,2026-01-23 13:47:45.182437,2026-04-06 15:13:08.182437,True
dev_002925,cust_004728,1c42ec1a4f1b41a5,desktop,Linux,2025-07-08 08:58:22.182437,2025-11-20 10:05:16.182437,True
dev_002926,cust_000623,d4010f165942482c,tablet,iOS,2025-09-25 09:11:48.182437,2026-03-08 21:36:13.182437,True
dev_002927,cust_000563,c3564c1dd7954c84,tablet,macOS,2025-10-25 15:23:59.182437,2025-10-30 00:28:28.182437,True
dev_002928,cust_002635,475f0a86408141bf,desktop,macOS,2024-09-08 10:58:09.182437,2026-07-03 09:43:23.182437,True
dev_002929,cust_001694,78fc139afd1c41a6,tablet,Linux,2026-05-06 11:07:44.182437,2026-05-18 18:06:27.182437,True
dev_002930,cust_007569,3449f75f28f94843,mobile,macOS,2026-07-09 13:58:17.182437,2026-07-14 03:22:19.182437,True
dev_002931,cust_008749,619b4a3e78734ad6,tablet,Android,2025-04-27 18:28:51.182437,2026-02-08 18:11:13.182437,True
dev_002932,cust_007475,a76c1245578c4e29,tablet,Windows,2025-01-09 05:55:03.182437,2025-10-29 09:46:24.182437,True
dev_002933,cust_003228,24a08162340d4dc4,tablet,iOS,2025-05-06 06:33:21.182437,2026-03-30 06:36:26.182437,True
dev_002934,cust_003228,07d3957b4282449f,mobile,macOS,2025-10-26 19:08:57.182437,2026-06-15 13:34:04.182437,True
dev_002935,cust_004125,aff242ed2dfe4205,mobile,Windows,2024-12-10 23:15:15.182437,2025-02-27 07:28:38.182437,True
dev_002936,cust_006458,5baee9dea27f414f,tablet,Linux,2026-01-27 22:09:00.182437,2026-07-24 03:33:11.182437,True
dev_002937,cust_009162,f71ad24bd6f74469,desktop,iOS,2025-12-11 07:01:24.182437,2026-03-05 13:05:08.182437,True
dev_002938,cust_002763,0af73de194644e40,mobile,Linux,2024-12-02 12:56:08.182437,2025-01-19 22:04:26.182437,True
dev_002939,cust_007297,ffa2ab6f83504f9a,mobile,Windows,2025-10-15 08:01:17.182437,2026-05-20 08:05:07.182437,True
dev_002940,cust_004308,b2844a43e55f4bd4,mobile,Linux,2026-03-14 19:00:00.182437,2026-06-28 19:51:47.182437,True
dev_002941,cust_004015,dc256c90f870462b,desktop,Windows,2026-08-08 18:37:30.182437,2026-08-15 00:34:41.182437,True
dev_002942,cust_006007,287a24e252504c2b,tablet,macOS,2026-08-04 06:43:14.182437,2026-08-06 10:35:49.182437,True
dev_002943,cust_003249,04dbcf68449e47c0,desktop,Linux,2026-05-27 14:46:08.182437,2026-06-20 13:35:00.182437,True
dev_002944,cust_006295,b4abb3d615ce48c7,desktop,macOS,2025-01-25 04:47:50.182437,2025-09-29 10:41:58.182437,True
dev_002945,cust_004091,ea7e6f0e03994ccd,desktop,macOS,2025-10-21 13:24:20.182437,2026-08-03 11:33:44.182437,True
dev_002946,cust_002771,419a627412694653,mobile,macOS,2026-01-03 12:21:00.182437,2026-01-26 18:28:07.182437,True
dev_002947,cust_004762,baf544e6c3454de9,mobile,Android,2025-01-17 17:50:56.182437,2025-03-13 07:17:48.182437,True
dev_002948,cust_007572,1e51006844024798,tablet,iOS,2026-01-31 03:19:28.182437,2026-07-14 03:58:37.182437,True
dev_002949,cust_006003,9e9b9a2780f249f8,desktop,macOS,2026-02-25 23:27:22.182437,2026-04-24 18:34:48.182437,True
dev_002950,cust_007904,e8eb41bc29cd4ba3,desktop,Linux,2024-10-11 08:15:35.182437,2026-01-03 06:14:24.182437,True
dev_002951,cust_007904,c4c0a769587942b0,tablet,Windows,2025-09-02 21:30:09.182437,2025-11-28 08:00:34.182437,True
dev_002952,cust_005001,1f5876acb8444ff1,mobile,Linux,2026-01-08 03:08:54.182437,2026-07-20 19:22:07.182437,True
dev_002953,cust_005001,182085cc171345a4,tablet,iOS,2026-03-14 17:28:48.182437,2026-08-25 04:51:04.182437,True
dev_002954,cust_001046,e3d8050d341b4cb9,mobile,macOS,2026-02-25 13:40:40.182437,2026-06-07 07:52:18.182437,True
dev_002955,cust_003084,e63c576d891d4a06,tablet,Windows,2025-01-10 02:47:27.182437,2026-07-12 12:18:23.182437,True
dev_002956,cust_002074,4eab3d28f7b44b9a,mobile,macOS,2026-08-14 20:57:04.182437,2026-08-17 11:14:01.182437,True
dev_002957,cust_007512,1bc1272094c6492c,desktop,Linux,2024-12-05 04:32:19.182437,2026-01-18 21:54:20.182437,True
dev_002958,cust_002051,b6e973cb1332439e,mobile,Windows,2025-09-18 09:31:17.182437,2025-10-19 13:55:50.182437,True
dev_002959,cust_001631,e68d8b0ff30f4985,desktop,macOS,2025-05-14 21:37:53.182437,2026-07-08 17:30:45.182437,True
dev_002960,cust_003037,3c8c7e1cfce541f4,mobile,Android,2026-01-05 05:24:01.182437,2026-06-24 22:51:07.182437,True
dev_002961,cust_005250,f20556fbcc184ee9,tablet,iOS,2025-01-31 07:51:31.182437,2025-09-08 16:30:32.182437,True
dev_002962,cust_005233,503fbade4c524833,mobile,iOS,2026-05-26 13:06:13.182437,2026-08-16 04:08:59.182437,True
dev_002963,cust_005233,120f56337dc84697,tablet,Windows,2025-09-04 01:11:31.182437,2026-02-01 14:47:41.182437,True
dev_002964,cust_001436,1f899c3f5d384213,desktop,macOS,2024-12-13 13:54:23.182437,2026-03-20 02:36:18.182437,True
dev_002965,cust_004171,7477f8e731884191,desktop,Windows,2025-12-09 13:43:29.182437,2026-03-15 04:57:30.182437,True
dev_002966,cust_001104,e58b2f1a20834a5b,mobile,macOS,2025-01-28 07:17:01.182437,2026-03-27 07:40:44.182437,True
dev_002967,cust_002582,796b8575bdc548e5,desktop,Android,2024-12-30 07:09:11.182437,2026-07-14 09:53:05.182437,True
dev_002968,cust_007553,e1987af892ee4845,mobile,Windows,2026-05-17 17:32:57.182437,2026-08-18 11:17:33.182437,True
dev_002969,cust_005545,a79f9a4cf7ea4b6b,desktop,Android,2025-07-12 01:17:05.182437,2025-08-05 22:17:39.182437,True
dev_002970,cust_005545,f06c21a12b294edb,desktop,iOS,2025-10-12 18:35:14.182437,2026-04-01 20:38:06.182437,True
dev_002971,cust_006866,0f50fb81f91e4e06,desktop,macOS,2025-10-07 07:39:46.182437,2026-01-13 14:24:52.182437,True
dev_002972,cust_008642,00700214785c4595,mobile,iOS,2026-07-26 09:17:26.182437,2026-08-11 12:09:37.182437,True
dev_002973,cust_003580,c39974a48e3041ea,desktop,Windows,2025-08-07 05:47:13.182437,2026-01-12 00:36:48.182437,True
dev_002974,cust_006980,948ada10340c4c6e,mobile,iOS,2025-06-24 17:26:41.182437,2026-07-07 01:01:15.182437,True
dev_002975,cust_003065,a37631d5a0ee4b78,tablet,Windows,2025-09-29 15:56:24.182437,2026-08-22 20:36:10.182437,True
dev_002976,cust_007303,68a25a5060a44e5c,desktop,Android,2025-07-26 18:12:17.182437,2026-03-29 06:39:11.182437,True
dev_002977,cust_007070,c6cf6d7a6a164e86,desktop,Windows,2026-07-31 02:37:12.182437,2026-08-07 09:01:13.182437,True
dev_002978,cust_006885,b08fa4ca792c4e3b,desktop,Linux,2025-03-21 02:04:27.182437,2026-02-11 19:03:45.182437,True
dev_002979,cust_007300,9f16a5d57bfc40a4,desktop,Android,2025-07-06 22:13:03.182437,2025-11-22 16:35:56.182437,True
dev_002980,cust_007300,fccb6f265ca248fa,tablet,iOS,2025-11-16 11:25:25.182437,2026-05-15 08:59:01.182437,True
dev_002981,cust_007693,6a03c6bcaf164673,mobile,macOS,2025-01-01 14:28:02.182437,2026-01-03 08:31:20.182437,True
dev_002982,cust_000812,eea5a9a74c9e4ff6,desktop,iOS,2025-12-20 03:18:06.182437,2026-06-06 11:23:34.182437,True
dev_002983,cust_007767,c0136fb93bf44d40,mobile,iOS,2026-01-28 05:15:00.182437,2026-05-30 07:59:05.182437,True
dev_002984,cust_007772,9e590b7b9f8344c1,desktop,iOS,2026-04-21 13:38:20.182437,2026-06-04 18:37:58.182437,True
dev_002985,cust_007163,d29ea4c7312c42d8,mobile,macOS,2025-10-04 03:25:38.182437,2026-07-09 16:51:55.182437,True
dev_002986,cust_000484,9d6f94511fba4cbe,mobile,Linux,2026-08-16 13:45:23.182437,2026-08-26 10:56:28.182437,True
dev_002987,cust_001561,1fc67276806e48ee,tablet,Linux,2026-01-31 21:05:45.182437,2026-04-26 18:53:11.182437,True
dev_002988,cust_009910,3d8be98d9b204827,tablet,Android,2025-02-28 12:43:11.182437,2025-08-05 02:50:19.182437,True
dev_002989,cust_006236,d494ddb1d9774a48,tablet,Linux,2026-06-07 19:01:37.182437,2026-07-28 17:45:10.182437,True
dev_002990,cust_000297,3c1803e52d5e4257,mobile,Android,2025-06-27 21:32:16.182437,2026-04-02 01:57:57.182437,True
dev_002991,cust_006326,b47485c105bf4801,desktop,macOS,2026-01-13 05:19:12.182437,2026-07-26 18:54:49.182437,True
dev_002992,cust_005385,02cc47eae790406e,desktop,Android,2026-03-26 06:08:57.182437,2026-07-13 13:54:10.182437,True
dev_002993,cust_003470,a46729dfcbfa4f90,desktop,iOS,2025-07-14 23:42:01.182437,2025-08-30 21:33:19.182437,True
dev_002994,cust_004738,03e4b75b56a5423b,desktop,macOS,2025-02-20 19:24:38.182437,2025-12-07 11:14:34.182437,True
dev_002995,cust_003241,f88a3a7da13944ce,desktop,Linux,2025-09-18 23:25:42.182437,2025-10-09 02:17:34.182437,True
dev_002996,cust_008272,b876c1f0f24c4954,desktop,Android,2025-11-06 09:12:28.182437,2026-05-15 22:02:52.182437,True
dev_002997,cust_006448,3eb3d7edce72421f,mobile,Windows,2026-01-17 01:06:45.182437,2026-03-20 13:06:12.182437,True
dev_002998,cust_006448,78ab01b701004a18,mobile,macOS,2025-07-13 13:00:16.182437,2026-01-09 14:20:21.182437,True
dev_002999,cust_001799,db95d8ea7c8c41a5,desktop,iOS,2025-12-28 16:26:50.182437,2026-06-01 13:25:38.182437,True
dev_003000,cust_000325,857d22c07e254716,mobile,iOS,2024-09-22 04:36:14.182437,2025-01-15 15:33:55.182437,True
dev_003001,cust_001036,352f016b747d46a6,desktop,macOS,2026-05-29 03:59:42.182437,2026-08-20 20:04:30.182437,True
dev_003002,cust_006096,3ee5ac7ac5a14ab4,desktop,iOS,2025-04-07 09:54:12.182437,2026-07-06 03:52:47.182437,True
dev_003003,cust_003069,c03751c80a4346e2,desktop,iOS,2026-05-11 15:42:35.182437,2026-07-05 22:42:31.182437,True
dev_003004,cust_000454,19c37ffe9deb4ce7,mobile,Linux,2025-12-11 13:48:41.182437,2026-01-13 00:54:13.182437,True
